/* DATA DESCRIPTION:
Station on paleolake delta	2013-01-05T19:00	2013-01-05T19:30	2013-01-05T19:15:00	5.802083	2	33	-77.58083	163.49234	12	68.128221	264.026353	1.0	35999	66	0	1	2.656296	0.645394	0.004696	3.077879	-2.190416	0.681957	0.041429	2.980170	0.183719	0.303531	0.257772	3.621205	41.51	3.513091	0.627384	0.102982	2.749244	3.532334	0.619613	0.124774	2.748695	320.490569	3.054472	3.447838	1.026012	0.640960	0.082218	2.759812	0	1.026012	0.699020	0.045774	2.780520	-0.000262	1.032450	0.315704	0.276161	3.551671	3.517826	0.623798	0.114393	2.751452	0.633780	1.031007	0.997377	0.873713	3.279734	16.805672	1.327094	0.076444	-0.817622	3.147376	221.523642	1.327094	4.166338	0.019411	2.132322	99.351	-0.767	1.270638	0.580304	0.501690	1.268212	1007.320675	1.006530	-0.054764	1.006530	0.014943	0.238256	0.072129	0.486596	0.018704	-0.174493	0.079352	1.009980	0.174720	1276.571416	223.042178	1286.292300	224.740608	0.174174	224.038916	0.011455	-0.004161	1.109294	-0.012779	-0.368145	-0.462435	1.109294	-0.078943	2502817.79	-3.209590	0.010850	0.141969	-0.001929	2.842554	-5.400949	-0.370305	-5.417865	-0.369149	2.690214	2.933900	1.325060	1.360071	1.364331	-1.425204	-12.574382	0.185902	0.202742	0.091566	0	3	3	-0.00019694	1.7	28.9	1.6	1.6	20.3	3.66537	1.76644	1.28192	26.6	25.0	6.1	0	0	0	0	13.439	5.115	-0.654	4.10	703.83	0.582	-5.376	474.896	87.326	-78.767	42.509	242.566	363.844	1.225	274.376	387.574	-121.274	0.184	717.466	451.172	266.299	0.000	15.383	0.010	13.010	0.040	7.052	0.12	180	12.930000000	0.04	7.110000000	0.07	2.921666667	0.3	-9.040477985	266.2990000	224.03891600	2.842554000	-9.040477985	48.458007980	39.417530000
Station on paleolake delta	2013-01-05T19:30	2013-01-05T20:00	2013-01-05T19:45:00	5.822917	2	33	-77.58083	163.49234	12	69.715825	256.807361	1.0	36000	68	0	1	2.649284	0.665515	-0.237362	2.976287	-1.571622	0.612170	-0.196313	3.352521	0.157960	0.282445	0.285866	3.516803	32.68	3.151372	0.612543	-0.082751	2.985193	3.169097	0.606546	-0.072173	2.997532	329.322522	2.935523	3.084421	1.025642	0.624464	-0.120959	3.002538	0	1.025642	0.667435	-0.078603	3.059526	-0.000207	1.031757	0.291700	0.298551	3.480280	3.155280	0.610233	-0.080171	2.993448	0.435187	1.030562	0.893536	1.041500	3.715578	16.814267	1.321358	0.069451	-0.982211	3.582513	226.878244	1.321358	1.949241	-0.186255	2.748837	99.329	-0.767	1.270356	0.580304	0.513817	1.267872	1007.385347	1.006204	-0.038323	1.006204	0.019394	0.207246	0.054563	0.448504	0.011073	-0.143424	0.041456	1.009490	0.143531	1276.288735	183.187538	1286.190500	184.608752	0.143238	184.231303	0.009867	-0.002030	1.103731	-0.010628	-0.098051	-0.287277	1.103731	-0.073781	2502817.79	-3.014833	0.008930	0.119544	-0.001698	2.063974	-4.323911	-0.462544	-4.332770	-0.461598	3.013151	3.220490	1.407502	1.290185	1.292828	-1.354273	-5.475326	0.202458	0.216389	0.094572	0	3	4	-0.00019694	11.2	17.6	1.6	1.6	12.7	3.76871	1.81624	1.21258	20.0	22.5	6.4	0	0	0	0	13.464	5.019	-0.767	4.20	726.92	0.578	-5.056	440.538	83.353	-79.619	39.438	241.352	360.411	1.147	274.293	357.185	-119.062	0.189	681.887	443.763	238.123	0.000	14.852	0.010	12.679	0.040	7.017	0.12	180	12.623333330	0.04	7.093333333	0.07	2.988333333	0.3	-11.861506170	238.1230000	184.23130300	2.063974000	-11.861506170	63.689229170	51.827723000
Station on paleolake delta	2013-01-05T20:00	2013-01-05T20:30	2013-01-05T20:15:00	5.843750	2	33	-77.58083	163.49234	12	71.256974	249.649551	1.0	36000	64	0	1	2.730477	0.655133	-0.030643	2.566058	-1.186481	0.625801	0.139037	2.769174	0.154087	0.268865	0.308662	3.685053	25.49	3.058917	0.571913	0.111949	2.608373	3.075358	0.567685	0.123763	2.607520	336.513490	2.962824	2.981105	1.025037	0.585795	0.118046	2.657943	0	1.025037	0.704763	0.143760	2.760705	-0.000201	1.031316	0.275125	0.324581	3.623565	3.062752	0.570835	0.116438	2.611233	0.272574	1.030430	0.829172	1.155570	4.222026	16.822252	1.319659	0.064837	-1.084355	4.013354	225.220829	1.319659	1.466309	0.168007	2.646465	99.306	-0.878	1.270580	0.575622	0.509855	1.268114	1007.365036	1.006107	-0.021323	1.006107	0.010017	0.153487	0.029933	0.446364	0.010093	-0.072115	0.024639	1.009344	0.115338	1276.513403	147.231067	1286.357582	148.366479	0.115230	148.226769	0.005234	-0.000487	1.102081	-0.008599	0.094099	-0.073632	1.102081	-0.064684	2503080.86	-2.647361	0.007189	0.095475	-0.001409	1.388821	-2.184462	-0.915557	-2.186521	-0.914695	3.816580	4.591682	1.792501	1.103422	1.104462	-1.157370	-3.479362	0.196503	0.236410	0.092290	0	3	4	-0.00019694	11.4	52.7	3.2	2.5	16.4	4.10449	1.97807	1.02230	7.0	9.4	7.9	0	0	0	0	13.472	4.860	-0.878	4.16	726.83	0.573	-5.166	406.209	78.629	-80.003	36.153	240.359	356.523	1.018	274.165	327.580	-116.159	0.194	646.568	435.151	211.417	0.000	13.773	0.010	12.263	0.040	6.948	0.12	180	12.243333330	0.04	7.065000000	0.07	3.035000000	0.3	-25.039600520	211.4170000	148.22676900	1.388821000	-25.039600520	86.841010520	61.801410000
Station on paleolake delta	2013-01-05T20:30	2013-01-05T21:00	2013-01-05T20:45:00	5.864583	2	33	-77.58083	163.49234	12	72.728039	242.538988	1.0	35999	102	0	1	2.290286	0.592407	-0.029127	2.936469	-0.722714	0.682804	-0.030240	2.679489	0.136271	0.252838	0.340580	3.297987	19.51	2.498889	0.583465	0.025595	2.994771	2.516467	0.578592	0.029725	3.014170	342.486591	3.247569	2.405471	1.025110	0.598975	0.093796	2.924460	0	1.025110	0.691357	-0.027012	2.621509	-0.000219	1.030501	0.257680	0.366137	3.240234	2.502589	0.582731	0.026511	3.004751	0.129520	1.029639	0.751211	1.202151	4.238357	16.830097	1.309543	0.058946	-1.112753	4.003897	221.796640	1.309543	2.157716	-1.007155	5.087858	99.283	-0.812	1.269978	0.578401	0.502225	1.267549	1007.325320	1.005534	-0.016285	1.005534	0.026319	0.175925	0.039305	0.440341	0.002921	-0.006312	0.052774	1.008473	0.106307	1275.908467	135.638592	1285.636678	136.672774	0.106325	136.694943	0.000203	-0.002763	1.092239	-0.007837	0.280999	0.002929	1.092239	-0.082547	2502924.44	-3.408688	0.006634	0.086613	-0.001202	0.183384	-3.566934	-0.560706	-3.566356	-0.560797	3.404722	3.929843	1.464717	1.243154	1.242953	-1.323273	-4.598527	0.249005	0.287410	0.107122	0	4	4	-0.00019694	7.9	11.8	5.9	5.9	22.8	3.86047	1.86047	1.15562	11.8	21.3	7.6	0	0	0	0	13.472	4.633	-0.976	4.09	719.70	0.569	-5.390	372.437	72.320	-81.511	32.908	238.436	352.859	0.928	274.071	300.116	-114.421	0.194	610.873	425.179	185.696	0.000	12.205	0.010	11.457	0.040	6.866	0.12	180	11.781666670	0.04	7.011666667	0.07	3.096666667	0.3	-37.123915930	185.6960000	136.69494300	0.183384000	-37.123915930	85.941588930	48.817673000
Station on paleolake delta	2013-01-05T21:00	2013-01-05T21:30	2013-01-05T21:15:00	5.885417	2	33	-77.58083	163.49234	12	74.106830	235.463038	1.0	36000	72	0	1	2.065490	0.544184	0.237064	2.928944	-0.983476	0.598936	-0.099015	2.718519	0.119280	0.252268	0.278288	3.519589	27.46	2.372404	0.509926	0.250890	2.896606	2.389648	0.505740	0.266278	2.912801	334.538695	2.984716	2.290786	1.024843	0.517542	0.316584	2.913937	0	1.024843	0.634189	-0.079893	2.631915	-0.000162	1.030192	0.257469	0.285575	3.451681	2.375356	0.509097	0.257976	2.906489	0.269108	1.029469	0.695628	1.201853	4.393335	16.818420	1.307373	0.054667	-1.092751	4.020313	212.578505	1.307373	4.167126	-0.121178	2.249793	99.248	-0.812	1.269530	0.578400	0.481352	1.267203	1007.215859	1.005411	-0.015343	1.005411	0.018285	0.154498	0.030303	0.359076	0.007018	-0.037748	0.043089	1.008286	0.095215	1275.458674	121.442451	1284.873946	122.338923	0.095053	122.130541	0.002363	-0.001686	1.090127	-0.007151	0.000570	-0.249206	1.090127	0.016066	2502924.44	0.664709	0.005924	0.074633	-0.001227	4.090784	-2.698741	-0.741086	-2.703346	-0.739824	3.349839	4.104848	1.666491	1.128742	1.130668	-1.181016	40.073021	0.225923	0.276843	0.112393	0	4	1	-0.00019694	1.0	9.3	2.1	1.8	179.3	3.99744	1.92648	1.07779	16.2	13.5	4.7	0	0	0	2	13.471	4.407	-0.812	3.92	681.40	0.576	-5.952	339.881	66.014	-83.387	29.363	237.054	349.802	1.033	274.191	273.864	-112.752	0.194	576.929	415.817	161.111	0.000	12.207	0.010	10.921	0.040	6.768	0.12	180	11.405000000	0.04	6.945000000	0.07	3.130000000	0.3	-17.242877540	161.1110000	122.13054100	4.090784000	-17.242877540	52.132552540	34.889675000
Station on paleolake delta	2013-01-05T21:30	2013-01-05T22:00	2013-01-05T21:45:00	5.906250	2	33	-77.58083	163.49234	12	75.372779	228.410719	1.0	36000	90	0	1	1.767932	0.496324	0.125823	2.822420	-1.474243	0.527706	0.236475	2.683400	0.117811	0.243334	0.141258	3.558077	41.82	2.374480	0.430836	-0.045843	2.862916	2.390764	0.425572	-0.031634	2.861032	320.175951	2.929770	2.304963	1.025040	0.438544	0.011471	2.838732	0	1.025040	0.586314	0.213915	2.841366	-0.000154	1.030311	0.250116	0.157202	3.471666	2.377376	0.428858	-0.040568	2.869360	0.376586	1.029491	0.613569	0.972176	3.507068	16.809682	1.307645	0.048874	-0.875647	3.313802	199.900805	1.307645	4.780746	0.658249	3.122739	99.225	-0.726	1.268835	0.582039	0.452789	1.266646	1007.065341	1.005427	-0.021156	1.005427	0.014985	0.161015	0.032896	0.291853	0.002702	-0.053090	0.012952	1.008309	0.082646	1274.760547	105.354369	1283.746975	106.097065	0.082426	105.813851	0.003665	-0.000115	1.090391	-0.006352	0.045039	0.914283	1.090391	0.020035	2502720.62	0.828673	0.005130	0.060851	-0.001222	3.647887	-3.520835	-0.568047	-3.530258	-0.566531	2.723622	3.641363	1.553369	1.195380	1.198579	-1.238863	38.420566	0.190261	0.254370	0.108512	0	4	1	-0.00019694	0.6	27.0	0.4	0.1	209.1	3.86675	1.86349	1.15187	29.6	16.6	3.8	0	0	0	2	13.493	4.210	-0.726	3.69	636.52	0.579	-6.761	307.853	59.673	-84.359	25.357	235.692	345.411	0.950	274.098	248.179	-109.720	0.194	543.540	405.083	138.457	0.000	11.731	0.010	10.587	0.040	6.640	0.12	180	10.988333330	0.04	6.855000000	0.07	3.150000000	0.3	-25.334959230	138.4570000	105.81385100	3.647887000	-25.334959230	54.330221230	28.995262000
Station on paleolake delta	2013-01-05T22:00	2013-01-05T22:30	2013-01-05T22:15:00	5.927083	2	33	-77.58083	163.49234	12	76.507129	221.372953	1.0	35999	80	0	1	1.073817	0.472354	-0.228361	2.712220	-1.579170	0.408346	-0.120072	2.816367	0.089204	0.219624	0.304362	3.296643	57.78	1.973209	0.378375	0.057321	2.906195	1.988333	0.373420	0.090103	2.892726	304.215240	2.674426	1.911758	1.024546	0.385518	0.104822	2.854689	0	1.024546	0.499357	-0.317724	2.728433	-0.000097	1.029428	0.225597	0.306842	3.253622	1.975171	0.376772	0.066562	2.903893	0.448651	1.028868	0.569138	1.216521	4.234740	16.803920	1.299743	0.044901	-1.107951	3.985199	193.759698	1.299743	2.996341	0.073653	2.890175	99.220	-0.477	1.267613	0.592691	0.439280	1.265491	1006.993994	1.004982	-0.017502	1.004982	0.005783	0.135766	0.023365	0.218943	0.005808	-0.023863	0.002596	1.007626	0.071894	1273.532282	91.559450	1282.313003	92.190732	0.071745	92.000176	0.001635	-0.000500	1.082703	-0.005386	-0.045833	0.142746	1.082703	0.012318	2502130.49	0.512969	0.004459	0.051263	-0.000928	2.866737	-2.426982	-0.824069	-2.432008	-0.822366	2.839572	3.678064	1.661661	1.074771	1.076998	-1.131775	33.025283	0.201656	0.261203	0.118005	0	4	1	-0.00019694	1.6	31.2	0.4	0.6	96.7	4.05083	1.95221	1.04956	29.9	14.9	2.4	0	0	0	1	13.521	4.002	-0.623	3.56	610.30	0.584	-7.207	276.831	53.516	-85.469	21.672	234.984	342.132	1.037	274.189	223.313	-107.143	0.193	511.823	395.647	116.173	0.000	11.066	0.010	10.163	0.040	6.516	0.12	180	10.620000000	0.04	6.755000000	0.07	3.155000000	0.3	-29.351810280	116.1730000	92.00017600	2.866737000	-29.351810280	50.657897280	21.306087000
Station on paleolake delta	2013-01-05T22:30	2013-01-05T23:00	2013-01-05T22:45:00	5.947917	2	33	-77.58083	163.49234	12	77.493142	214.342699	1.0	36000	111	0	1	1.380763	0.477868	-0.225991	2.892941	-1.386035	0.406126	0.012081	2.738557	0.105400	0.215887	0.191821	3.106057	47.11	2.018120	0.384812	0.030125	2.618857	2.033356	0.379565	0.035399	2.632373	314.890836	3.083758	1.959263	1.024800	0.399216	0.025160	2.635276	0	1.024800	0.491799	-0.111111	2.733793	-0.000153	1.029629	0.222535	0.212751	3.054395	2.020808	0.382840	0.033736	2.626710	0.568431	1.028947	0.519120	1.034750	3.681785	16.791911	1.300742	0.041910	-0.941053	3.505774	191.727088	1.300742	4.077907	0.272974	3.078560	99.199	-0.477	1.267344	0.592691	0.434671	1.265245	1006.970101	1.005038	-0.019378	1.005038	0.008647	0.145669	0.026892	0.219813	0.004378	-0.050667	-0.005911	1.007712	0.063203	1273.262738	80.474214	1281.974243	81.024808	0.062934	80.680390	0.003450	0.000296	1.083675	-0.004895	-0.148745	-0.098203	1.083675	0.064568	2502130.49	2.686470	0.003908	0.044729	-0.000987	4.928026	-3.411455	-0.586260	-3.426018	-0.583768	2.740566	3.376134	1.527676	1.196456	1.201563	-1.247272	9.200021	0.203758	0.251012	0.113581	0	4	1	-0.00019694	14.8	17.0	5.8	6.3	78.0	3.88203	1.87086	1.14282	29.4	18.3	4.7	0	0	0	1	13.524	3.801	-0.477	3.52	596.57	0.590	-7.365	250.066	47.430	-85.520	18.337	234.688	338.542	0.983	274.128	202.636	-103.854	0.190	484.748	385.974	98.780	0.000	10.280	0.010	9.666	0.040	6.370	0.12	180	10.238333330	0.04	6.643333333	0.07	3.180000000	0.3	-32.277611390	98.7800000	80.68039000	4.928026000	-32.277611390	45.449195390	13.171584000
Station on paleolake delta	2013-01-05T23:00	2013-01-05T23:30	2013-01-05T23:15:00	5.968750	2	33	-77.58083	163.49234	12	78.316322	207.314936	1.0	36000	112	0	1	1.435218	0.374058	-0.208611	2.974046	-1.131020	0.455719	-0.148454	2.527593	0.083430	0.196150	0.264539	3.423841	40.24	1.879216	0.393950	-0.180252	2.964668	1.891972	0.390547	-0.181738	3.004042	321.760207	2.614151	1.829212	1.024475	0.400174	-0.146776	2.879809	0	1.024475	0.441740	-0.270134	2.861739	-0.000087	1.029251	0.200675	0.272526	3.394081	1.881028	0.393106	-0.182271	2.978444	0.321045	1.028728	0.445573	1.184457	4.383636	16.805137	1.297974	0.036145	-1.128859	4.331589	189.652424	1.297974	2.813789	1.013206	4.242576	99.195	-0.736	1.268498	0.581615	0.429559	1.266422	1006.943142	1.004882	-0.011636	1.004882	0.007836	0.118444	0.017796	0.192956	0.002994	-0.035074	0.007050	1.007472	0.049244	1274.421913	62.757402	1283.060955	63.182822	0.049157	63.071852	0.002122	-0.000325	1.080984	-0.003843	-0.002825	0.308952	1.080984	0.003770	2502744.32	0.157304	0.003057	0.034388	-0.000785	1.720909	-2.351639	-0.850471	-2.355776	-0.848977	3.378594	3.729526	1.694263	1.071718	1.073604	-1.114052	88.392682	0.218769	0.241492	0.109706	0	4	1	-0.00019694	20.0	34.2	1.4	1.7	285.1	4.06683	1.95992	1.04132	16.9	13.6	2.9	0	0	0	2	13.557	3.446	-0.736	3.47	599.82	0.579	-7.539	225.813	41.240	-84.629	16.177	233.324	334.131	0.500	273.658	184.573	-100.809	0.183	459.136	375.373	83.765	0.000	9.370	0.010	9.081	0.040	6.183	0.12	180	9.725000000	0.04	6.511666667	0.07	3.180000000	0.3	-42.036624040	83.7650000	63.07185200	1.720909000	-42.036624040	61.008863040	18.972239000
Station on paleolake delta	2013-01-05T23:30	2013-01-06T00:00	2013-01-05T23:45:00	5.989583	2	33	-77.58083	163.49234	12	78.964609	200.286550	1.0	35999	142	0	1	1.230810	0.390455	0.158838	2.566260	-0.918242	0.348309	0.157309	2.560764	0.085634	0.176497	0.327594	2.939452	38.72	1.589790	0.323107	0.067681	2.633580	1.602851	0.318092	0.088601	2.641062	323.275341	3.191856	1.537984	1.024160	0.326706	0.095779	2.696679	0	1.024160	0.415560	0.306690	2.431719	-0.000133	1.028576	0.181122	0.364708	2.925204	1.592063	0.321806	0.078112	2.636782	0.301793	1.028204	0.441868	1.115101	4.004565	16.800366	1.291352	0.035647	-0.993912	3.805300	189.626022	1.291352	2.789249	-0.154013	1.944440	99.173	-0.857	1.268780	0.576503	0.429309	1.266704	1006.942320	1.004512	-0.010485	1.004512	0.004783	0.107353	0.014622	0.152364	0.002081	-0.028954	0.007766	1.006899	0.045557	1274.705459	58.071870	1283.342086	58.465330	0.045513	58.408897	0.002374	0.001099	1.074565	-0.003308	0.103023	0.485914	1.074565	-0.008068	2503031.09	-0.338635	0.002831	0.031798	-0.000477	1.070349	-1.892489	-1.056809	-1.894318	-1.055789	3.043297	3.870979	1.687170	1.041236	1.042242	-1.156744	-37.115607	0.212425	0.270198	0.117766	0	1	4	-0.00019694	3.5	12.4	0.9	0.1	80.1	4.17876	2.01386	0.93069	27.2	16.2	11.9	0	0	0	1	13.556	2.980	-0.735	3.48	601.06	0.579	-7.512	204.085	36.893	-84.704	14.113	232.394	331.210	0.315	273.459	167.188	-98.814	0.181	436.477	368.111	68.373	0.000	8.579	0.010	8.498	0.040	5.999	0.12	180	9.253333333	0.04	6.363333333	0.07	3.155000000	0.3	-42.277619760	68.3730000	58.40889700	1.070349000	-42.277619760	51.171373760	8.893754000
Station on paleolake delta	2013-01-06T00:00	2013-01-06T00:30	2013-01-06T00:15:00	6.010417	2	33	-77.58083	163.49234	12	79.428551	193.256117	0.0	36000	112	0	1	1.169799	0.336064	-0.176295	2.911459	-0.953726	0.354148	0.030651	2.663345	0.085206	0.174194	0.185190	3.194007	41.19	1.554500	0.316083	0.194075	3.275519	1.567551	0.311073	0.229213	3.246433	320.809953	3.231106	1.511715	1.024466	0.327731	0.231705	3.229007	0	1.024466	0.368513	0.040374	2.634239	-0.000135	1.028660	0.178877	0.220297	3.157292	1.556803	0.314716	0.198334	3.274688	0.233676	1.028154	0.380269	0.933104	3.619839	16.790667	1.290722	0.030440	-0.791981	3.351232	194.129550	1.290722	3.991697	0.060731	2.680663	99.140	-0.857	1.268358	0.576502	0.439505	1.266233	1006.997061	1.004477	-0.010617	1.004477	0.009286	0.118763	0.017890	0.134253	0.001031	-0.021214	0.006092	1.006845	0.035520	1274.281299	45.261982	1283.069472	45.574135	0.035576	45.645839	0.001237	0.000017	1.073955	-0.002407	0.073042	0.168854	1.073955	-0.058534	2503031.09	-2.458337	0.002212	0.025216	-0.000195	-1.502782	-3.285636	-0.608710	-3.280475	-0.609668	2.759538	3.102924	1.506171	1.271463	1.269465	-1.501929	-8.099017	0.216794	0.243771	0.118327	0	1	4	-0.00019694	16.6	20.7	1.9	0.3	55.8	3.90031	1.87967	1.13213	29.2	19.9	12.3	0	0	0	1	13.562	2.598	-0.857	3.57	622.26	0.574	-7.180	185.783	33.128	-84.018	12.170	231.618	327.813	0.001	273.156	152.654	-96.193	0.178	417.399	360.943	56.462	0.000	7.749	0.010	7.931	0.040	5.814	0.12	180	8.830000000	0.04	6.203333333	0.07	3.143333333	0.3	-41.370146350	56.4620000	45.64583900	-1.502782000	-41.370146350	53.689089350	12.318943000
Station on paleolake delta	2013-01-06T00:30	2013-01-06T01:00	2013-01-06T00:45:00	6.031250	2	33	-77.58083	163.49234	12	79.701427	186.223554	0.0	36000	132	0	1	0.940987	0.494315	-0.101476	2.744892	-1.223963	0.557176	-0.266361	2.453136	0.075854	0.180574	-0.115337	4.063548	54.45	1.664053	0.411400	0.184816	2.782698	1.676721	0.406557	0.208820	2.790607	307.553224	2.812829	1.545735	1.024950	0.394833	0.233757	2.979558	0	1.024950	0.641518	-0.397655	2.697105	-0.000076	1.029037	0.185974	-0.089288	4.001453	1.665738	0.410158	0.193360	2.787869	0.730654	1.028218	0.329515	0.976977	3.962102	16.759120	1.291537	0.027374	-0.846893	3.662717	180.400937	1.291537	8.364530	0.078650	2.073730	99.110	-0.424	1.265961	0.594979	0.409073	1.263986	1006.836589	1.004522	-0.014850	1.004522	0.016631	0.149317	0.028225	0.293618	0.000384	-0.011128	-0.011488	1.006915	0.029405	1271.873167	37.399713	1280.200224	37.644572	0.028881	36.973198	0.000974	0.000024	1.074743	-0.002440	-1.235861	3.210522	1.074743	0.221823	2502004.88	9.305587	0.001789	0.020100	-0.000651	10.907331	-7.901963	-0.253102	-8.045450	-0.248588	2.644259	4.296355	1.245499	1.673243	1.703627	-1.675049	5.630474	0.255433	0.415025	0.120314	0	4	1	-0.00019694	11.9	36.5	0.3	1.2	41.9	3.49510	1.68439	1.40986	24.3	26.1	18.7	0	0	0	1	13.563	2.321	-0.424	3.33	562.28	0.592	-8.094	171.733	30.397	-84.933	9.037	231.483	325.455	0.167	273.320	141.336	-93.966	0.177	403.216	355.849	47.372	0.000	6.968	0.010	7.365	0.040	5.610	0.12	180	8.346666667	0.04	6.041666667	0.07	3.130000000	0.3	-43.062219060	47.3720000	36.97319800	10.907331000	-43.062219060	42.553690060	-0.508529000
Station on paleolake delta	2013-01-06T01:00	2013-01-06T01:30	2013-01-06T01:15:00	6.052083	2	33	-77.58083	163.49234	12	79.779312	179.189702	0.5	35999	118	0	1	0.656909	0.332495	0.138740	2.764722	-1.284518	0.351429	-0.184203	2.732917	0.079842	0.163955	0.360448	3.115751	64.91	1.487820	0.319312	0.222771	2.708315	1.499745	0.315570	0.239230	2.724873	297.085430	3.167534	1.444953	1.024361	0.325593	0.229278	2.753905	0	1.024361	0.364252	0.170686	2.719352	-0.000132	1.028478	0.168950	0.355881	3.060149	1.489916	0.317882	0.223317	2.720732	0.688221	1.028024	0.320007	0.840673	3.229681	16.759583	1.289094	0.028016	-0.722799	3.153050	177.548113	1.289094	4.387979	0.294168	2.968265	99.071	-0.597	1.266266	0.587534	0.402349	1.264322	1006.801813	1.004386	-0.011550	1.004386	0.003622	0.110023	0.015328	0.130384	0.001299	-0.017452	0.011344	1.006704	0.031275	1272.179672	39.787316	1280.407933	40.044655	0.031192	39.938937	0.001137	-0.000893	1.072381	-0.002442	-0.239310	0.339160	1.072381	0.010404	2502414.89	0.437475	0.001933	0.020444	-0.000509	1.391052	-2.971766	-0.673000	-2.979632	-0.671224	2.959328	3.310702	1.535592	1.125760	1.128740	-1.262314	46.404324	0.225331	0.252086	0.116924	0	1	1	-0.00019694	13.3	14.4	11.1	12.2	133.5	3.94957	1.90341	1.10407	25.1	19.3	2.0	0	0	0	2	13.564	2.239	-0.321	3.26	546.53	0.597	-8.348	160.319	27.858	-85.788	6.330	231.613	323.728	0.380	273.528	132.460	-92.118	0.174	391.929	351.586	40.344	0.000	6.226	0.010	6.840	0.040	5.408	0.12	180	7.958333333	0.04	5.861666667	0.07	3.085000000	0.3	-43.884797350	40.3440000	39.93893700	1.391052000	-43.884797350	42.898808350	-0.985989000
Station on paleolake delta	2013-01-06T01:30	2013-01-06T02:00	2013-01-06T01:45:00	6.072917	2	33	-77.58083	163.49234	12	79.661110	172.155869	1.0	36000	145	0	1	0.909822	0.465893	-0.651020	2.557066	-0.715479	0.467538	0.049345	2.263277	0.075426	0.154729	0.119318	3.237484	40.18	1.282917	0.359790	-0.216877	3.324982	1.295483	0.355921	-0.221847	3.367816	321.818682	3.728445	1.159903	1.024109	0.408764	-0.079696	3.051092	0	1.024109	0.527652	-0.153975	2.381365	-0.000160	1.027762	0.158254	0.122587	3.165148	1.285075	0.359116	-0.228903	3.346730	0.310269	1.027428	0.366043	0.444779	2.991859	16.778958	1.281624	0.030474	-0.516293	3.002215	182.498512	1.281624	3.562420	-0.377907	3.356477	99.028	-0.597	1.265717	0.587533	0.413567	1.263719	1006.862204	1.003973	-0.009402	1.003973	0.001368	0.097474	0.012026	0.229692	-0.000177	0.058170	0.023560	1.006059	0.023514	1271.627505	29.901493	1280.022086	30.098886	0.023460	30.029125	-0.003895	-0.000543	1.065193	-0.001831	-0.603855	-0.089612	1.065193	0.007073	2502414.89	0.299446	0.001456	0.015804	-0.000375	1.031613	-2.744750	-0.728664	-2.751126	-0.726975	4.193553	5.413238	1.623545	1.517363	1.520888	-1.622197	49.091106	0.352412	0.454910	0.136437	0	1	1	-0.00019694	25.4	101.3	5.1	4.9	2.6	3.98900	1.92241	1.08235	5.1	15.5	40.2	0	0	0	0	13.564	2.201	-0.597	3.34	571.01	0.585	-8.045	153.186	25.749	-85.897	4.966	231.016	321.884	0.276	273.421	127.437	-90.864	0.168	384.201	347.633	36.572	0.000	5.563	0.010	6.339	0.040	5.191	0.12	180	7.581666667	0.04	5.675000000	0.07	3.040000000	0.3	-43.812364970	36.5720000	30.02912500	1.031613000	-43.812364970	49.323626970	5.511262000
Station on paleolake delta	2013-01-06T02:00	2013-01-06T02:30	2013-01-06T02:15:00	6.093750	2	33	-77.58083	163.49234	12	79.348562	165.123296	1.0	36000	155	0	1	0.365509	0.297063	0.229283	3.597302	-0.606209	0.594274	-0.406570	1.772071	0.044324	0.122354	0.516927	3.516135	60.91	0.812687	0.531064	0.439330	1.771253	0.828638	0.522287	0.459820	1.763097	301.087539	3.582946	0.709261	1.024033	0.578057	0.416539	1.663177	0	1.024033	0.342416	-0.224340	2.431327	-0.000087	1.026650	0.125965	0.433465	3.289502	0.813632	0.530900	0.436865	1.767644	0.409849	1.026277	0.335887	0.598580	3.596029	16.768131	1.267336	0.033708	-1.499096	7.523345	183.432207	1.267336	5.756269	0.001207	2.493850	98.992	-0.246	1.263629	0.602723	0.416218	1.261621	1006.877059	1.003198	-0.014588	1.003198	0.004922	0.124083	0.019455	0.228130	-0.002156	-0.040897	0.026147	1.004837	0.020111	1269.530296	25.531466	1277.958676	25.700969	0.020204	25.820249	0.002303	-0.001129	1.051644	-0.002138	1.605844	-0.772223	1.051644	-0.066385	2501583.02	-2.845597	0.001251	0.013358	-0.000887	-2.390397	-6.622519	-0.302000	-6.591926	-0.303401	4.658650	2.759583	1.015168	2.072386	2.062813	-1.956012	-10.759187	0.815014	0.482779	0.177600	0	1	1	-0.00019694	67.3	60.0	0.9	0.3	64.7	3.57313	1.72199	1.34896	30.4	41.0	53.6	1	1	1	1	13.544	2.118	-0.246	3.36	560.42	0.600	-7.965	148.967	24.385	-88.219	2.691	230.896	321.808	0.749	273.894	124.581	-90.916	0.164	379.864	346.198	33.670	0.000	5.150	0.010	5.902	0.040	4.977	0.12	180	7.281666667	0.04	5.486666667	0.07	2.985000000	0.3	-39.673386510	33.6700000	25.82024900	-2.390397000	-39.673386510	49.913534510	10.240148000
